Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,Location,Online/Offline,Online_Store,Category,Item_Purchased,Brand,Color,Size,Quantity,Purchase_Amount_(₹),Discount_(%),Festival/Sale,Shipping_Charge_(₹),Delivery_Speed,Delivery_Time_(Days),Subscription_Status,Payment_Method,Review_Rating,Return_Status,Previous_Purchases,Frequency_of_Purchases
TXN504326,CUST101425,2024-08-02,52.0,Male,Mumbai,Offline,Myntra,Footwear,Sneakers,Nike,Black,6,1.0,3658.0,20.0,Missing,0.0,Standard,0.0,No,Wallet,4.0,Returned,2.0,Fortnightly
TXN509303,CUST102968,2024-08-02,48.0,Female,Visakhapatnam,Offline,Myntra,Footwear,Slippers,US Polo,Grey,9,2.0,4384.0,51.0,Missing,0.0,Standard,0.0,No,Net Banking,2.0,Not Returned,13.0,Weekly
TXN500338,CUST100083,2024-08-02,52.0,Male,Hyderabad,Online,Meesho,Accessories,Backpack,Bata,Pink,Free Size,1.0,869.0,45.0,Missing,149.0,Standard,8.0,No,Debit Card,4.0,Not Returned,15.0,Weekly
TXN502193,CUST100719,2024-08-02,43.0,Female,Pune,Online,Amazon,Clothing,Jacket,US Polo,White,S,1.0,1510.0,28.0,Missing,0.0,Same Day,1.0,Yes,Debit Card,5.0,Not Returned,1.0,Monthly
TXN508729,CUST102804,2024-08-02,25.0,Male,Kochi,Online,Myntra,Accessories,Socks,HRX,Green,Free Size,1.0,267.0,42.0,Missing,49.0,Standard,4.0,No,Debit Card,4.0,Not Returned,8.0,Weekly
TXN508441,CUST102722,2024-08-03,22.0,Female,Kolkata,Online,Myntra,Clothing,Kurta,Levis,Pink,S,3.0,9555.0,48.0,Missing,199.0,Standard,6.0,Yes,Debit Card,4.0,Not Returned,4.0,Weekly
TXN504170,CUST101368,2024-08-03,58.0,Female,Hyderabad,Offline,Myntra,Accessories,Wallet,Zara,Brown,M,2.0,2851.0,21.0,Missing,0.0,Standard,0.0,No,UPI,5.0,Not Returned,1.0,Monthly
TXN509921,CUST103170,2024-08-03,44.0,Female,Ahmedabad,Online,Myntra,Clothing,Dress,Max,Navy,M,1.0,480.0,67.0,Missing,0.0,Standard,4.0,Yes,UPI,5.0,Not Returned,10.0,Weekly
TXN502751,CUST100890,2024-08-03,22.0,Female,Pune,Online,Ajio,Footwear,Sandals,Zara,Red,9,1.0,4032.0,52.0,Missing,0.0,Standard,8.0,No,UPI,2.0,Returned,2.0,Fortnightly
TXN507473,CUST102439,2024-08-03,20.0,Female,Surat,Online,Flipkart,Clothing,Kurta,Nike,Green,L,1.0,2354.0,59.0,Missing,99.0,Standard,7.0,No,Net Banking,3.0,Not Returned,23.0,Weekly
TXN502430,CUST100779,2024-08-03,53.0,Female,Noida,Offline,Myntra,Footwear,Running Shoes,Campus,Grey,9,1.0,872.0,69.0,Missing,0.0,Standard,0.0,Yes,UPI,3.0,Not Returned,4.0,Monthly
TXN502304,CUST100749,2024-08-03,24.0,Male,Kolkata,Offline,Myntra,Accessories,Wallet,Max,Green,M,4.0,1342.0,47.0,Missing,0.0,Standard,0.0,No,Credit Card,3.0,Not Returned,1.0,Fortnightly
TXN508195,CUST102647,2024-08-04,51.0,Male,Chennai,Offline,Myntra,Clothing,Shirt,Allen Solly,Blue,XL,1.0,1329.0,27.0,Missing,0.0,Standard,0.0,No,Debit Card,5.0,Not Returned,2.0,Fortnightly
TXN504498,CUST101499,2024-08-04,53.0,Male,Bhubaneswar,Online,Amazon,Clothing,Trousers,Max,Grey,L,2.0,845.0,56.0,Missing,199.0,Standard,4.0,Yes,UPI,3.0,Not Returned,7.0,Weekly
TXN505655,CUST101838,2024-08-04,27.0,Male,Gurgaon,Offline,Myntra,Clothing,Jeans,Nike,Red,S,1.0,1303.0,47.0,Missing,0.0,Standard,0.0,No,Wallet,4.0,Not Returned,1.0,Fortnightly
TXN507938,CUST102578,2024-08-04,58.0,Female,Chennai,Online,Amazon,Clothing,Jacket,Max,White,S,1.0,472.0,67.0,Missing,0.0,Express,2.0,Yes,Wallet,4.0,Not Returned,2.0,Fortnightly
TXN501336,CUST100413,2024-08-04,23.0,Male,Kochi,Offline,Myntra,Accessories,Backpack,Max,Black,Free Size,2.0,545.0,65.0,Missing,0.0,Standard,0.0,Yes,Credit Card,4.0,Not Returned,9.0,Fortnightly
TXN502287,CUST100742,2024-08-04,44.0,Female,Pune,Online,Shein,Footwear,Running Shoes,Nike,Pink,9,1.0,4475.0,42.0,Missing,99.0,Express,4.0,Yes,UPI,3.0,Not Returned,0.0,Rarely
TXN502406,CUST100772,2024-08-04,18.0,Male,Kolkata,Online,Flipkart,Accessories,Watch,H&M,Red,M,1.0,1137.0,30.0,Missing,99.0,Express,2.0,No,UPI,4.0,Not Returned,10.0,Weekly
TXN506750,CUST102211,2024-08-04,50.0,Male,Visakhapatnam,Online,Flipkart,Clothing,Jeans,Roadster,Brown,S,2.0,2634.0,41.0,Missing,0.0,Standard,4.0,No,Cash on Delivery,4.0,Not Returned,9.0,Weekly
TXN506290,CUST102078,2024-08-04,28.0,Male,Jaipur,Online,Ajio,Clothing,Trousers,Puma,Navy,L,1.0,2781.0,43.0,Missing,0.0,Standard,6.0,No,UPI,4.0,Returned,2.0,Monthly
TXN500128,CUST100029,2024-08-04,36.0,Male,Kochi,Online,Myntra,Clothing,Kurta,Max,Navy,M,1.0,437.0,56.0,Missing,149.0,Standard,8.0,No,Credit Card,3.0,Returned,12.0,Weekly
TXN507799,CUST102529,2024-08-04,42.0,Female,Chennai,Online,Ajio,Footwear,Sneakers,Zara,Black,6,1.0,2366.0,38.0,Missing,0.0,Standard,5.0,No,UPI,2.0,Returned,3.0,Rarely
TXN500932,CUST100270,2024-08-04,30.0,Male,Hyderabad,Online,Myntra,Footwear,Boots,Roadster,Blue,9,1.0,1857.0,26.0,Missing,99.0,Standard,7.0,No,UPI,5.0,Not Returned,1.0,Monthly
TXN500723,CUST100195,2024-08-04,21.0,Male,Bangalore,Online,Myntra,Accessories,Cap,Roadster,White,Free Size,1.0,799.0,61.0,Missing,149.0,Standard,6.0,No,Debit Card,5.0,Returned,9.0,Weekly
TXN500666,CUST100169,2024-08-04,18.0,Female,Pune,Online,Myntra,Footwear,Slippers,Roadster,Pink,10,1.0,1131.0,29.0,Missing,0.0,Standard,4.0,No,UPI,4.0,Not Returned,6.0,Fortnightly
TXN509817,CUST103131,2024-08-05,37.0,Female,Pune,Online,Amazon,Clothing,Saree,Puma,Black,S,1.0,2448.0,55.0,Missing,0.0,Standard,7.0,Yes,UPI,5.0,Not Returned,3.0,Monthly
TXN505590,CUST101816,2024-08-05,27.0,Female,Chennai,Online,Ajio,Accessories,Sunglasses,HRX,Beige,M,1.0,360.0,59.0,Missing,0.0,Express,3.0,Yes,UPI,5.0,Not Returned,6.0,Weekly
TXN503761,CUST101229,2024-08-05,30.0,Female,Mumbai,Offline,Myntra,Accessories,Bag,Max,Black,Free Size,2.0,418.0,20.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,5.0,Not Returned,1.0,Monthly
TXN507866,CUST102550,2024-08-05,45.0,Male,Delhi,Online,Flipkart,Footwear,Sandals,Bata,Black,10,2.0,3567.0,36.0,Missing,149.0,Express,2.0,No,UPI,5.0,Not Returned,0.0,Fortnightly
TXN505100,CUST101678,2024-08-05,56.0,Male,Bangalore,Online,Myntra,Clothing,Saree,Puma,Red,XL,1.0,2460.0,40.0,Missing,0.0,Express,4.0,No,Net Banking,4.0,Not Returned,2.0,Monthly
TXN509728,CUST103105,2024-08-05,30.0,Male,Bangalore,Online,Myntra,Clothing,Trousers,Bewakoof,Yellow,L,1.0,466.0,38.0,Missing,199.0,Express,4.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN500148,CUST100034,2024-08-05,55.0,Female,Hyderabad,Online,Myntra,Clothing,Shorts,H&M,Pink,M,1.0,1596.0,40.0,Missing,0.0,Standard,7.0,Yes,UPI,2.0,Not Returned,6.0,Weekly
TXN507169,CUST102349,2024-08-05,39.0,Male,Pune,Online,Meesho,Accessories,Sunglasses,HRX,Green,M,1.0,282.0,21.0,Missing,49.0,Standard,8.0,No,Debit Card,4.0,Not Returned,2.0,Fortnightly
TXN507060,CUST102318,2024-08-05,53.0,Female,Bangalore,Offline,Myntra,Footwear,Sandals,Nike,Beige,6,1.0,1814.0,59.0,Missing,0.0,Standard,0.0,No,Credit Card,4.0,Returned,6.0,Weekly
TXN507289,CUST102381,2024-08-05,36.0,Male,Chennai,Online,Amazon,Footwear,Boots,Bata,Brown,7,2.0,2958.0,50.0,Missing,199.0,Standard,4.0,No,UPI,4.0,Not Returned,8.0,Weekly
TXN503617,CUST101158,2024-08-06,34.0,Female,Jaipur,Online,Ajio,Clothing,Shorts,US Polo,Grey,L,1.0,898.0,37.0,Missing,79.0,Express,2.0,Yes,UPI,3.0,Not Returned,4.0,Fortnightly
TXN505217,CUST101715,2024-08-06,54.0,Male,Kolkata,Online,Myntra,Clothing,T-shirt,Bewakoof,Brown,M,1.0,500.0,65.0,Missing,199.0,Standard,5.0,No,Wallet,5.0,Not Returned,3.0,Monthly
TXN509134,CUST102918,2024-08-06,53.0,Female,Noida,Offline,Myntra,Footwear,Sandals,Max,White,6,1.0,890.0,21.0,Missing,0.0,Standard,0.0,No,Debit Card,4.0,Not Returned,3.0,Fortnightly
TXN504870,CUST101617,2024-08-06,39.0,Male,Bangalore,Online,Ajio,Footwear,Sandals,US Polo,Navy,7,1.0,5169.0,20.0,Missing,0.0,Standard,5.0,Yes,Debit Card,4.0,Not Returned,2.0,Monthly
TXN504366,CUST101442,2024-08-06,57.0,Female,Delhi,Online,Flipkart,Accessories,Socks,Roadster,Black,Free Size,2.0,1579.0,33.0,Missing,199.0,Standard,8.0,No,EMI,4.0,Not Returned,5.0,Monthly
TXN505350,CUST101747,2024-08-06,33.0,Female,Pune,Online,Myntra,Accessories,Wallet,Puma,Pink,M,2.0,4947.0,36.0,Missing,0.0,Standard,6.0,No,UPI,5.0,Not Returned,4.0,Monthly
TXN509849,CUST103148,2024-08-06,59.0,Female,Hyderabad,Online,Shein,Clothing,Saree,Puma,Blue,XS,1.0,2093.0,48.0,Missing,0.0,Standard,8.0,Yes,UPI,5.0,Not Returned,2.0,Fortnightly
TXN501952,CUST100633,2024-08-06,33.0,Female,Chennai,Online,Meesho,Footwear,Formal Shoes,H&M,Blue,6,1.0,1941.0,59.0,Missing,49.0,Standard,4.0,No,Cash on Delivery,4.0,Not Returned,13.0,Weekly
TXN507769,CUST102520,2024-08-06,36.0,Female,Delhi,Offline,Myntra,Accessories,Belt,US Polo,Black,M,1.0,282.0,50.0,Missing,0.0,Standard,0.0,No,UPI,3.0,Returned,10.0,Weekly
TXN503457,CUST101112,2024-08-06,26.0,Male,Kolkata,Online,Meesho,Footwear,Sneakers,HRX,Blue,8,1.0,808.0,67.0,Missing,99.0,Standard,6.0,No,UPI,4.0,Not Returned,19.0,Weekly
TXN504171,CUST101369,2024-08-06,44.0,Male,Lucknow,Offline,Myntra,Footwear,Slippers,Bata,Yellow,8,4.0,8652.0,48.0,Missing,0.0,Standard,0.0,No,Credit Card,5.0,Not Returned,0.0,Monthly
TXN506843,CUST102237,2024-08-06,29.0,Male,Chandigarh,Online,Shein,Footwear,Running Shoes,Max,Brown,10,1.0,815.0,46.0,Missing,0.0,Express,3.0,Yes,Cash on Delivery,2.0,Not Returned,4.0,Fortnightly
TXN508750,CUST102809,2024-08-06,25.0,Male,Kochi,Offline,Myntra,Clothing,Trousers,Zara,Brown,M,1.0,2068.0,22.0,Missing,0.0,Standard,0.0,No,Credit Card,3.0,Not Returned,7.0,Weekly
TXN509604,CUST103061,2024-08-06,30.0,Female,Delhi,Online,Flipkart,Clothing,Kurta,Allen Solly,Grey,M,2.0,1638.0,65.0,Missing,149.0,Express,2.0,No,Credit Card,4.0,Not Returned,3.0,Fortnightly
TXN509236,CUST102948,2024-08-06,40.0,Female,Hyderabad,Online,Myntra,Clothing,Hoodie,Roadster,Blue,L,1.0,1128.0,67.0,Missing,99.0,Standard,4.0,No,Credit Card,5.0,Not Returned,1.0,Fortnightly
TXN500410,CUST100095,2024-08-07,30.0,Female,Kolkata,Online,Shein,Footwear,Slippers,Puma,Navy,8,4.0,15096.0,66.0,Missing,0.0,Standard,5.0,No,Credit Card,4.0,Not Returned,5.0,Weekly
TXN501133,CUST100344,2024-08-07,56.0,Female,Hyderabad,Online,Flipkart,Accessories,Belt,Puma,Blue,M,1.0,299.0,55.0,Missing,0.0,Express,2.0,No,UPI,5.0,Returned,0.0,Monthly
TXN507346,CUST102396,2024-08-07,57.0,Male,Mumbai,Offline,Myntra,Accessories,Socks,Puma,Pink,Free Size,2.0,3219.0,65.0,Missing,0.0,Standard,0.0,Yes,Cash on Delivery,4.0,Returned,0.0,Rarely
TXN503596,CUST101154,2024-08-07,30.0,Female,Chennai,Online,Meesho,Accessories,Socks,Bewakoof,Brown,Free Size,1.0,351.0,41.0,Missing,0.0,Standard,6.0,No,Cash on Delivery,4.0,Not Returned,3.0,Fortnightly
TXN501902,CUST100618,2024-08-07,20.0,Female,Mumbai,Online,Amazon,Clothing,Shorts,Max,Yellow,M,1.0,394.0,23.0,Missing,199.0,Standard,7.0,Yes,Debit Card,4.0,Not Returned,3.0,Monthly
TXN503972,CUST101313,2024-08-07,53.0,Female,Bhubaneswar,Online,Myntra,Clothing,Saree,Bewakoof,Blue,XXL,3.0,1377.0,63.0,Missing,149.0,Express,2.0,No,UPI,4.0,Not Returned,4.0,Fortnightly
TXN500339,CUST100083,2024-08-07,52.0,Male,Hyderabad,Online,Ajio,Clothing,Jeans,Bewakoof,Pink,L,4.0,2584.0,61.0,Missing,99.0,Standard,6.0,No,Credit Card,3.0,Returned,16.0,Weekly
TXN507774,CUST102521,2024-08-07,19.0,Female,Delhi,Online,Flipkart,Footwear,Sneakers,Campus,Black,9,1.0,681.0,52.0,Missing,49.0,Standard,6.0,No,Cash on Delivery,4.0,Not Returned,2.0,Fortnightly
TXN506616,CUST102178,2024-08-07,44.0,Female,Gurgaon,Online,Amazon,Footwear,Slippers,Bata,Blue,6,1.0,585.0,30.0,Missing,49.0,Same Day,1.0,Yes,UPI,5.0,Not Returned,0.0,Quarterly
TXN509675,CUST103084,2024-08-07,32.0,Female,Delhi,Online,Flipkart,Footwear,Sneakers,Campus,Navy,10,1.0,893.0,30.0,Missing,0.0,Standard,7.0,Yes,Debit Card,5.0,Not Returned,3.0,Fortnightly
TXN504516,CUST101502,2024-08-07,27.0,Female,Kolkata,Online,Myntra,Clothing,Jacket,Zara,White,XL,1.0,2618.0,47.0,Missing,0.0,Standard,6.0,No,UPI,3.0,Not Returned,10.0,Weekly
TXN509947,CUST103180,2024-08-07,27.0,Male,Chennai,Online,Ajio,Footwear,Slippers,US Polo,Beige,6,3.0,4723.0,60.0,Missing,0.0,Standard,4.0,Yes,Debit Card,3.0,Not Returned,1.0,Rarely
TXN501734,CUST100566,2024-08-07,27.0,Female,Chennai,Online,Myntra,Clothing,Kurta,Levis,Pink,M,1.0,2042.0,43.0,Missing,79.0,Standard,6.0,No,UPI,4.0,Not Returned,2.0,Weekly
TXN500562,CUST100136,2024-08-07,43.0,Female,Chennai,Offline,Myntra,Clothing,Dress,HRX,Green,M,2.0,1032.0,42.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,14.0,Weekly
TXN503123,CUST101002,2024-08-07,41.0,Male,Noida,Offline,Myntra,Clothing,Shorts,Roadster,Pink,S,1.0,1086.0,40.0,Missing,0.0,Standard,0.0,No,Debit Card,3.0,Not Returned,5.0,Weekly
TXN508132,CUST102623,2024-08-07,56.0,Male,Kolkata,Online,Meesho,Footwear,Slippers,Roadster,Grey,8,1.0,1327.0,61.0,Missing,49.0,Same Day,1.0,No,UPI,4.0,Not Returned,1.0,Monthly
TXN508053,CUST102606,2024-08-07,40.0,Male,Bhubaneswar,Online,Flipkart,Footwear,Sneakers,Bata,Pink,10,1.0,1513.0,26.0,Missing,149.0,Same Day,1.0,No,Cash on Delivery,5.0,Not Returned,2.0,Fortnightly
TXN508135,CUST102624,2024-08-07,56.0,Male,Noida,Online,Amazon,Footwear,Boots,Bata,Red,9,1.0,808.0,60.0,Missing,0.0,Standard,5.0,No,EMI,3.0,Not Returned,2.0,Monthly
TXN502407,CUST100772,2024-08-08,18.0,Male,Kolkata,Online,Flipkart,Accessories,Sunglasses,Roadster,Pink,M,1.0,965.0,67.0,Missing,0.0,Standard,7.0,No,Debit Card,5.0,Not Returned,11.0,Weekly
TXN506565,CUST102162,2024-08-08,34.0,Male,Pune,Offline,Myntra,Clothing,Shirt,H&M,Blue,M,1.0,1233.0,28.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,1.0,Monthly
TXN507214,CUST102360,2024-08-08,45.0,Male,Pune,Online,Shein,Accessories,Sunglasses,Max,Grey,M,1.0,313.0,56.0,Missing,0.0,Standard,7.0,No,Net Banking,3.0,Not Returned,10.0,Weekly
TXN506720,CUST102207,2024-08-08,53.0,Female,Delhi,Offline,Myntra,Accessories,Backpack,Nike,Blue,Free Size,2.0,4032.0,24.0,Missing,0.0,Standard,0.0,Yes,UPI,4.0,Not Returned,15.0,Weekly
TXN506198,CUST102045,2024-08-08,59.0,Female,Delhi,Online,Ajio,Accessories,Bag,Max,Grey,Free Size,1.0,228.0,26.0,Missing,0.0,Standard,4.0,No,UPI,2.0,Not Returned,2.0,Rarely
TXN501189,CUST100355,2024-08-08,59.0,Female,Delhi,Online,Ajio,Clothing,Jacket,Bewakoof,White,S,1.0,504.0,39.0,Missing,79.0,Standard,6.0,No,Cash on Delivery,2.0,Not Returned,3.0,Monthly
TXN501579,CUST100510,2024-08-08,59.0,Male,Chennai,Offline,Myntra,Clothing,Trousers,Nike,Blue,XXL,2.0,5451.0,37.0,Missing,0.0,Standard,0.0,Yes,UPI,5.0,Not Returned,11.0,Weekly
TXN505658,CUST101839,2024-08-08,41.0,Female,Chennai,Online,Ajio,Clothing,Jacket,Bewakoof,Black,M,3.0,1187.0,59.0,Missing,0.0,Express,2.0,No,UPI,3.0,Returned,1.0,Fortnightly
TXN507626,CUST102491,2024-08-08,29.0,Female,Bangalore,Online,Myntra,Clothing,Dress,US Polo,Green,M,1.0,461.0,49.0,Missing,199.0,Express,4.0,No,Credit Card,4.0,Not Returned,3.0,Fortnightly
TXN509982,CUST103192,2024-08-09,46.0,Male,Mumbai,Online,Amazon,Clothing,Trousers,HRX,Green,S,1.0,1373.0,32.0,Missing,49.0,Express,2.0,No,Credit Card,4.0,Not Returned,0.0,Quarterly
TXN509364,CUST102981,2024-08-09,20.0,Female,Hyderabad,Offline,Myntra,Clothing,Saree,Levis,Pink,L,1.0,2764.0,63.0,Missing,0.0,Standard,0.0,Yes,Credit Card,3.0,Not Returned,5.0,Weekly
TXN503716,CUST101203,2024-08-09,49.0,Female,Mumbai,Online,Shein,Footwear,Slippers,Max,Grey,8,1.0,682.0,42.0,Missing,0.0,Standard,7.0,No,UPI,2.0,Returned,3.0,Fortnightly
TXN500900,CUST100253,2024-08-09,31.0,Female,Mumbai,Online,Meesho,Accessories,Socks,Nike,Black,Free Size,1.0,1989.0,44.0,Missing,0.0,Same Day,1.0,No,Net Banking,4.0,Not Returned,7.0,Fortnightly
TXN502335,CUST100753,2024-08-09,57.0,Female,Mumbai,Online,Meesho,Footwear,Sandals,Bata,Beige,11,3.0,2566.0,55.0,Missing,99.0,Standard,7.0,No,UPI,5.0,Not Returned,13.0,Weekly
TXN501796,CUST100592,2024-08-09,28.0,Female,Visakhapatnam,Online,Myntra,Clothing,Kurta,Max,Black,M,1.0,573.0,30.0,Missing,149.0,Standard,7.0,No,UPI,3.0,Not Returned,5.0,Weekly
TXN501407,CUST100446,2024-08-09,31.0,Male,Kolkata,Online,Ajio,Clothing,Jeans,Levis,Navy,XL,2.0,4150.0,46.0,Missing,0.0,Standard,6.0,No,Credit Card,3.0,Not Returned,4.0,Fortnightly
TXN508186,CUST102641,2024-08-09,38.0,Female,Indore,Offline,Myntra,Clothing,Kurta,Nike,White,M,1.0,1820.0,64.0,Missing,0.0,Standard,0.0,No,UPI,2.0,Returned,5.0,Weekly
TXN506074,CUST101989,2024-08-09,56.0,Male,Surat,Offline,Myntra,Clothing,Jacket,Nike,Grey,XL,1.0,2797.0,29.0,Missing,0.0,Standard,0.0,No,Credit Card,5.0,Not Returned,2.0,Fortnightly
TXN500029,CUST100005,2024-08-09,54.0,Male,Chandigarh,Offline,Myntra,Accessories,Sunglasses,HRX,White,M,1.0,315.0,69.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,2.0,Fortnightly
TXN509563,CUST103044,2024-08-09,25.0,Male,Mumbai,Offline,Myntra,Clothing,Kurta,Zara,Brown,XS,1.0,542.0,45.0,Missing,0.0,Standard,0.0,No,Credit Card,5.0,Not Returned,12.0,Weekly
TXN506440,CUST102121,2024-08-09,58.0,Male,Gurgaon,Offline,Myntra,Clothing,Hoodie,Allen Solly,Brown,XXL,2.0,2318.0,47.0,Missing,0.0,Standard,0.0,Yes,Cash on Delivery,3.0,Not Returned,3.0,Fortnightly
TXN504060,CUST101339,2024-08-09,35.0,Male,Chennai,Online,Meesho,Accessories,Socks,Puma,Black,Free Size,1.0,2047.0,61.0,Missing,0.0,Express,4.0,Yes,Credit Card,4.0,Not Returned,9.0,Weekly
TXN509394,CUST102991,2024-08-10,44.0,Male,Kolkata,Online,Flipkart,Clothing,Shorts,US Polo,Grey,S,1.0,439.0,7.0,Independence Day Sale,49.0,Standard,8.0,No,Net Banking,3.0,Not Returned,6.0,Fortnightly
TXN508457,CUST102725,2024-08-10,43.0,Female,Bangalore,Offline,Myntra,Accessories,Bag,HRX,White,Free Size,1.0,146.0,10.0,Independence Day Sale,0.0,Standard,0.0,No,UPI,4.0,Not Returned,3.0,Fortnightly
TXN509665,CUST103081,2024-08-10,52.0,Male,Delhi,Online,Flipkart,Footwear,Sneakers,Zara,Blue,11,4.0,12654.0,3.0,Independence Day Sale,0.0,Express,2.0,No,Debit Card,3.0,Not Returned,3.0,Fortnightly
TXN507816,CUST102534,2024-08-10,51.0,Male,Chennai,Online,Meesho,Footwear,Slippers,Zara,Blue,7,1.0,2327.0,2.0,Independence Day Sale,0.0,Standard,5.0,Yes,EMI,4.0,Not Returned,8.0,Fortnightly
TXN507899,CUST102562,2024-08-10,46.0,Female,Kochi,Online,Amazon,Clothing,Kurta,Bewakoof,Beige,S,1.0,385.0,0.0,Independence Day Sale,149.0,Standard,5.0,No,Cash on Delivery,3.0,Not Returned,0.0,Monthly
TXN504084,CUST101343,2024-08-10,42.0,Male,Ahmedabad,Online,Myntra,Clothing,Shirt,Puma,Brown,S,1.0,291.0,11.0,Independence Day Sale,0.0,Express,2.0,Yes,UPI,5.0,Not Returned,10.0,Weekly
TXN502815,CUST100916,2024-08-10,40.0,Male,Indore,Online,Flipkart,Accessories,Wallet,Nike,Yellow,M,1.0,834.0,2.0,Independence Day Sale,199.0,Standard,6.0,No,EMI,3.0,Not Returned,4.0,Fortnightly
TXN500280,CUST100071,2024-08-10,25.0,Female,Bangalore,Online,Flipkart,Clothing,Dress,Nike,Brown,M,3.0,2065.0,3.0,Independence Day Sale,0.0,Standard,6.0,No,UPI,3.0,Not Returned,8.0,Fortnightly
TXN505438,CUST101768,2024-08-10,20.0,Male,Pune,Online,Ajio,Clothing,Shirt,Max,Grey,M,1.0,121.0,15.0,Independence Day Sale,79.0,Same Day,1.0,No,UPI,3.0,Returned,12.0,Weekly
TXN505408,CUST101765,2024-08-10,57.0,Male,Lucknow,Offline,Myntra,Accessories,Watch,Bewakoof,Pink,M,1.0,83.0,0.0,Independence Day Sale,0.0,Standard,0.0,No,UPI,5.0,Not Returned,6.0,Weekly
TXN504226,CUST101387,2024-08-10,31.0,Female,Bangalore,Offline,Myntra,Clothing,Dress,Nike,Black,S,1.0,1351.0,9.0,Independence Day Sale,0.0,Standard,0.0,No,Credit Card,4.0,Not Returned,7.0,Weekly
TXN504983,CUST101646,2024-08-10,32.0,Male,Lucknow,Online,Flipkart,Accessories,Watch,Puma,Blue,M,3.0,389.0,5.0,Independence Day Sale,0.0,Same Day,1.0,No,Credit Card,3.0,Not Returned,1.0,Quarterly
TXN507432,CUST102432,2024-08-10,24.0,Female,Bangalore,Online,Flipkart,Clothing,Saree,Roadster,Red,XS,2.0,1264.0,1.0,Independence Day Sale,79.0,Same Day,1.0,Yes,UPI,4.0,Not Returned,6.0,Fortnightly
TXN507046,CUST102314,2024-08-10,27.0,Male,Indore,Offline,Myntra,Footwear,Formal Shoes,Bata,Pink,9,2.0,3900.0,5.0,Independence Day Sale,0.0,Standard,0.0,No,Debit Card,4.0,Not Returned,2.0,Fortnightly
TXN503136,CUST101006,2024-08-10,53.0,Female,Lucknow,Online,Myntra,Accessories,Bag,Allen Solly,Navy,Free Size,1.0,293.0,2.0,Independence Day Sale,0.0,Standard,4.0,Yes,UPI,3.0,Not Returned,4.0,Weekly
TXN503663,CUST101178,2024-08-10,28.0,Male,Mumbai,Offline,Myntra,Clothing,Trousers,Puma,Black,S,1.0,1483.0,5.0,Independence Day Sale,0.0,Standard,0.0,No,UPI,4.0,Returned,1.0,Fortnightly
TXN506277,CUST102072,2024-08-10,34.0,Male,Chennai,Online,Myntra,Clothing,Kurta,Levis,Navy,S,1.0,552.0,2.0,Independence Day Sale,0.0,Express,4.0,Yes,UPI,5.0,Not Returned,0.0,Rarely
TXN503326,CUST101078,2024-08-10,35.0,Female,Lucknow,Online,Flipkart,Clothing,Hoodie,Puma,Red,XL,1.0,2608.0,14.0,Independence Day Sale,0.0,Express,3.0,Yes,Credit Card,4.0,Not Returned,1.0,Monthly
TXN504634,CUST101548,2024-08-10,38.0,Female,Kolkata,Offline,Myntra,Accessories,Cap,HRX,Red,Free Size,1.0,192.0,7.0,Independence Day Sale,0.0,Standard,0.0,No,UPI,3.0,Not Returned,1.0,Rarely
TXN505692,CUST101848,2024-08-10,39.0,Male,Patna,Online,Flipkart,Accessories,Watch,Roadster,Black,M,1.0,445.0,6.0,Independence Day Sale,99.0,Standard,6.0,No,Debit Card,3.0,Not Returned,1.0,Monthly
TXN506293,CUST102080,2024-08-10,52.0,Female,Delhi,Online,Myntra,Clothing,Saree,Bewakoof,Yellow,L,1.0,208.0,3.0,Independence Day Sale,0.0,Standard,7.0,No,Net Banking,3.0,Not Returned,0.0,Quarterly
TXN500149,CUST100034,2024-08-10,55.0,Female,Hyderabad,Online,Amazon,Footwear,Slippers,Puma,Blue,11,1.0,1174.0,3.0,Independence Day Sale,49.0,Standard,6.0,Yes,Debit Card,4.0,Not Returned,7.0,Weekly
TXN509438,CUST102999,2024-08-10,45.0,Male,Hyderabad,Online,Amazon,Clothing,T-shirt,Puma,White,L,1.0,1248.0,7.0,Independence Day Sale,0.0,Express,3.0,No,Net Banking,5.0,Not Returned,3.0,Monthly
TXN502417,CUST100774,2024-08-10,53.0,Male,Hyderabad,Offline,Myntra,Clothing,Hoodie,Max,Black,L,1.0,152.0,1.0,Independence Day Sale,0.0,Standard,0.0,No,UPI,3.0,Not Returned,4.0,Fortnightly
TXN503167,CUST101015,2024-08-10,53.0,Male,Gurgaon,Online,Meesho,Clothing,Jacket,Max,Navy,M,2.0,533.0,13.0,Independence Day Sale,0.0,Standard,4.0,No,Net Banking,5.0,Not Returned,2.0,Rarely
TXN503647,CUST101169,2024-08-10,56.0,Female,Gurgaon,Offline,Myntra,Accessories,Cap,Nike,Brown,Free Size,2.0,1771.0,1.0,Independence Day Sale,0.0,Standard,0.0,Yes,UPI,4.0,Returned,8.0,Weekly
