ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,loan_amount_log
169042,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,576500,3.75,-0.0045,993.3,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,13800.0,CIB,644,CIB,35-44,not_inst,80.29247911,North,direct,0,33.0,13.264732353295123
29819,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,566500,,,,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5520.0,EXP,765,CIB,45-54,not_inst,86.09422492,south,direct,1,60.0,13.247234124673707
36832,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.875,0.4147,2548.05,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4740.0,EXP,707,EXP,25-34,not_inst,78.84615385,south,direct,0,38.0,12.493133274926212
78891,2019,,Male,nopre,type1,p4,l1,nopc,nob/c,176500,4.56,0.4122,3568.28,324.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4440.0,EXP,632,EXP,45-54,to_inst,74.15966387,North,direct,0,47.0,12.081081821061819
147553,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,3.25,-0.3909,4861.73,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,7020.0,EXP,823,EXP,45-54,not_inst,55.78193833,North,direct,0,38.0,13.135281577002589
73748,2019,cf,Joint,nopre,type1,p3,l2,opc,nob/c,236500,,,,360.0,not_neg,int_only,not_lpsm,1868000.0,sb,pr,home,1U,18720.0,CIB,815,EXP,45-54,to_inst,12.66059957,south,direct,1,42.0,12.373707715234994
82231,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,3.75,-0.048,0.0,360.0,neg_amm,not_int,not_lpsm,608000.0,sb,pr,home,1U,6000.0,CRIF,552,CIB,25-34,not_inst,75.08223684,North,direct,0,46.0,13.031346169595265
76064,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,476500,3.99,0.0598,4788.88,360.0,not_neg,not_int,not_lpsm,1098000.0,sb,pr,home,1U,4020.0,EXP,700,CIB,55-64,to_inst,43.39708561,North,direct,0,45.0,13.074225100710079
53848,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,196500,4.5,0.8287,2119.8,240.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7440.0,EXP,691,EXP,35-44,to_inst,54.88826816,central,direct,0,39.0,12.188422799337028
124555,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,4.375,0.0643,4380.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6360.0,CIB,864,EXP,55-64,to_inst,51.17554859,south,direct,0,25.0,12.696188290481068
41326,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,486500,3.75,0.4411,12526.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8040.0,CIB,646,CIB,65-74,to_inst,80.01644737,south,direct,0,31.0,13.094994236104542
40367,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,496500,3.75,-0.0544,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,14520.0,CRIF,764,EXP,35-44,not_inst,79.06050955,south,direct,0,20.0,13.115340776564027
39350,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,1680.0,EQUI,730,EXP,<25,to_inst,,south,direct,1,,12.081081821061819
125210,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,3.875,0.4058,3360.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5400.0,EXP,816,CIB,25-34,to_inst,89.77272727,North,direct,0,21.0,12.529969716574515
49869,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,606500,3.25,-0.3459,795.0,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,19920.0,CIB,748,CIB,55-64,to_inst,60.16865079,south,direct,0,23.0,13.3154616561695
45056,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.125,0.099,1625.5,180.0,not_neg,not_int,not_lpsm,2358000.0,sb,pr,home,1U,5460.0,CRIF,576,EXP,65-74,not_inst,9.605597964,North,direct,0,39.0,12.330504638906516
163954,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,296500,4.5,0.6438,731.25,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4740.0,CIB,659,EXP,65-74,to_inst,78.43915344,North,direct,0,53.0,12.599805870095512
41979,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,3.625,0.2638,4381.12,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3240.0,CIB,622,CIB,35-44,to_inst,91.97761194,North,direct,0,41.0,12.415121329251784
144687,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,116500,4.375,1.028,3316.86,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,3000.0,CIB,701,CIB,45-54,to_inst,98.72881356,North,direct,0,22.0,11.665655135642039
111759,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,516500,3.99,0.5673,3210.03,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6840.0,EXP,649,CIB,35-44,not_inst,89.35986159,North,direct,0,35.0,13.154832503648379
105103,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,0.932,4130.0,204.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5400.0,EXP,893,CIB,45-54,to_inst,71.64804469,south,direct,0,37.0,12.45488784222084
68732,2019,,Male,nopre,type3,p4,l1,nopc,nob/c,126500,4.125,0.6608,1421.54,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,,CIB,655,CIB,35-44,to_inst,98.828125,North,direct,0,,11.748005492256807
157839,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,126500,4.25,0.0557,1280.4,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2040.0,CIB,682,CIB,25-34,to_inst,91.66666667,North,direct,0,30.0,11.748005492256807
117561,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,36500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,600.0,CRIF,648,CIB,>74,to_inst,21.72619048,North,direct,1,43.0,10.505094936455558
105912,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,446500,3.5,-0.1682,3495.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,7740.0,CRIF,610,CIB,25-34,not_inst,86.1969112,south,direct,0,36.0,13.00919691893784
32174,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,396500,,,,360.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,5160.0,CIB,803,CIB,45-54,to_inst,92.64018692,North,direct,1,48.0,12.890433842121956
70514,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,196500,3.375,0.6274,0.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,,CIB,696,CIB,25-34,to_inst,94.47115385,south,direct,0,,12.188422799337028
167980,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,406500,4.99,0.565,1690.0,360.0,neg_amm,not_int,not_lpsm,568000.0,sb,pr,home,1U,10320.0,CRIF,724,EXP,35-44,not_inst,71.56690141,North,direct,0,31.0,12.915341667991576
39233,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,3.99,0.3588,7546.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3240.0,CIB,557,CIB,25-34,to_inst,93.63905325,south,direct,0,47.0,12.66508168011904
167874,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,96500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,3600.0,EQUI,673,EXP,55-64,to_inst,,south,direct,1,,11.477308649967686
52719,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4980.0,EQUI,564,EXP,55-64,to_inst,,south,direct,1,,12.136191879981927
97749,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,726500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,710,EXP,>74,not_inst,,south,direct,1,,13.495995138454019
157672,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5460.0,CRIF,864,CIB,35-44,to_inst,76.78571429,south,direct,1,36.0,12.373707715234994
106264,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,2.99,0.266,13250.0,180.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,13920.0,CIB,530,EXP,45-54,to_inst,59.95575221,North,direct,0,21.0,12.915341667991576
162037,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,536500,4.5,0.3338,343.04,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,15420.0,CIB,884,EXP,25-34,not_inst,79.12979351,North,direct,0,11.0,13.192823704984052
86260,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3000.0,EXP,729,CIB,45-54,to_inst,81.25,south,direct,1,38.0,12.493133274926212
40460,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,4.5,0.4513,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6300.0,EXP,618,CIB,45-54,to_inst,86.85897436,North,direct,0,35.0,12.915341667991576
110526,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,326500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4920.0,EXP,607,CIB,35-44,to_inst,74.543379,North,direct,1,37.0,12.696188290481068
62025,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,256500,4.25,0.5272,1382.81,180.0,not_neg,not_int,not_lpsm,418000.0,sb,ir,home,1U,15000.0,CIB,500,EXP,65-74,not_inst,61.36363636,North,direct,0,21.0,12.45488784222084
133076,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,7560.0,EQUI,808,EXP,45-54,not_inst,,central,direct,1,,13.094994236104542
103109,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,506500,4.125,-0.1824,0.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,7560.0,CRIF,685,EXP,55-64,not_inst,68.63143631,south,direct,0,39.0,13.135281577002589
90315,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,116500,3.125,0.3879,3573.7,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2700.0,CRIF,874,EXP,65-74,to_inst,73.73417722,North,direct,0,44.0,11.665655135642039
84120,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,3.75,0.8713,7030.0,240.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,10140.0,EXP,617,EXP,45-54,to_inst,77.23463687,North,direct,0,37.0,12.529969716574515
158710,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,606500,4.125,0.477,0.0,360.0,neg_amm,not_int,not_lpsm,718000.0,sb,pr,home,1U,,CRIF,539,CIB,25-34,not_inst,84.47075209,North,direct,0,,13.3154616561695
86685,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,186500,3.625,0.2182,5875.45,324.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2700.0,EXP,852,CIB,65-74,to_inst,69.58955224,North,direct,0,39.0,12.136191879981927
47973,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,4.18,-0.2534,3300.0,360.0,neg_amm,not_int,not_lpsm,1078000.0,sb,pr,home,1U,7200.0,EXP,602,CIB,25-34,not_inst,56.26159555,south,direct,0,48.0,13.3154616561695
118119,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,426500,3.5,-0.0079,5998.83,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,13320.0,EXP,875,CIB,45-54,to_inst,67.91401274,North,direct,0,30.0,12.963369990577007
47214,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,206500,3.5,0.5056,5296.0,240.0,not_neg,not_int,not_lpsm,508000.0,sb,sr,home,1U,4020.0,CRIF,688,EXP,65-74,to_inst,40.6496063,North,direct,0,39.0,12.238060533986511
109285,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,266500,4.5,1.5832,133.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3960.0,CIB,504,CIB,55-64,to_inst,74.44134078,south,direct,0,35.0,12.493133274926212
131036,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,396500,3.5,0.3114,11819.14,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4140.0,CRIF,660,CIB,45-54,not_inst,94.85645933,central,direct,0,44.0,12.890433842121956
132346,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,616500,3.625,-0.004,5512.68,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,,EXP,852,EXP,65-74,not_inst,81.33245383,North,direct,0,,13.331815223645236
76942,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,166500,4.125,-0.1638,3905.81,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2820.0,CRIF,527,EXP,>74,to_inst,62.12686567,North,direct,0,26.0,12.022756594390605
45254,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,-0.0479,1400.5,360.0,not_neg,not_int,not_lpsm,858000.0,sb,ir,home,1U,6120.0,CRIF,629,CIB,25-34,not_inst,55.53613054,south,direct,0,37.0,13.074225100710079
82646,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,596500,4.5,0.1337,0.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,20880.0,CIB,896,CIB,45-54,not_inst,79.7459893,North,direct,0,26.0,13.298836196964638
91290,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,3.5,-0.118,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,7080.0,CRIF,729,EXP,55-64,not_inst,53.75751503,south,direct,0,37.0,13.192823704984052
118111,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,426500,4.5,0.112,750.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,9060.0,EXP,570,EXP,45-54,to_inst,66.84952978,south,direct,0,37.0,12.963369990577007
153601,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1980.0,EQUI,709,EXP,>74,to_inst,,North,direct,1,,12.136191879981927
125581,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,3.99,0.9474,7821.45,240.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,9240.0,EXP,788,CIB,35-44,to_inst,72.84946237,south,direct,0,26.0,12.915341667991576
112754,2019,ncf,Female,nopre,type2,p1,l1,nopc,b/c,136500,4.125,1.6075,0.0,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3120.0,CIB,694,CIB,35-44,to_inst,98.91304348,south,direct,0,32.0,11.824087219587643
146360,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,116500,4.25,1.5079,2885.61,180.0,neg_amm,not_int,not_lpsm,148000.0,sb,pr,home,1U,6120.0,CIB,862,EXP,45-54,to_inst,78.71621622,North,direct,0,26.0,11.665655135642039
154834,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,446500,4.625,0.8168,9754.4,360.0,not_neg,not_int,not_lpsm,1198000.0,sb,ir,home,1U,6120.0,EXP,784,EXP,65-74,to_inst,37.27045075,North,direct,0,48.0,13.00919691893784
78966,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,146500,4.5,0.3675,4066.14,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,3000.0,CRIF,881,CIB,35-44,to_inst,77.92553191,south,direct,0,43.0,11.89478753335453
60879,2019,ncf,Joint,nopre,type2,p4,l1,nopc,b/c,196500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,,CRIF,786,EXP,65-74,to_inst,82.56302521,south,direct,1,,12.188422799337028
57994,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,356500,3.125,-0.4091,1995.48,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,503,EXP,55-64,to_inst,87.37745098,North,direct,0,,12.784092323881643
166829,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,5.25,0.8824,3832.71,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4920.0,CIB,608,CIB,45-54,to_inst,68.64035088,south,direct,0,19.0,11.960817678718287
69454,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,456500,3.625,0.0602,3000.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,9000.0,CIB,898,CIB,25-34,not_inst,71.55172414,North,direct,0,32.0,13.031346169595265
104359,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,3.25,0.6612,9555.0,180.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,6240.0,CRIF,622,CIB,55-64,to_inst,73.32535885,North,direct,0,37.0,12.632976296995821
108923,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,386500,3.25,0.3078,6743.95,360.0,not_neg,int_only,not_lpsm,458000.0,sb,pr,home,1U,3540.0,EXP,749,CIB,45-54,to_inst,84.38864629,south,direct,0,59.0,12.864889734328388
146844,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.375,-0.263,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,,CRIF,747,EXP,35-44,to_inst,59.64506173,south,direct,0,31.0,12.864889734328388
75521,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,3.875,0.0687,747.14,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,16500.0,EXP,847,CIB,35-44,not_inst,77.46815287,south,direct,0,25.0,13.094994236104542
103258,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,3.875,0.237,0.0,360.0,not_neg,int_only,not_lpsm,498000.0,sb,pr,home,1U,2520.0,CRIF,889,CIB,25-34,not_inst,55.52208835,south,direct,0,49.0,12.529969716574515
173051,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,,,,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,5580.0,CRIF,826,EXP,45-54,not_inst,91.2414966,south,direct,1,53.0,13.192823704984052
170065,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,4.375,-0.036,1845.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,9360.0,EXP,766,EXP,35-44,not_inst,68.90432099,North,direct,0,22.0,13.00919691893784
112282,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1080.0,CIB,557,CIB,>74,to_inst,67.578125,south,direct,1,40.0,11.367911253546788
161208,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,316500,3.5,0.0481,10180.04,300.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6660.0,CRIF,650,EXP,45-54,to_inst,56.72043011,south,direct,0,21.0,12.66508168011904
114572,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,336500,4.25,0.382,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,14700.0,CRIF,824,EXP,45-54,not_inst,76.82648402,North,direct,0,28.0,12.726356399830706
169922,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,3.99,0.4657,58.41,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7560.0,CRIF,743,EXP,25-34,not_inst,94.73039216,North,direct,0,46.0,12.864889734328388
95668,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,0.7045,10615.34,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6240.0,CRIF,750,EXP,35-44,to_inst,78.43915344,North,direct,0,36.0,12.599805870095512
166024,2019,cf,Joint,pre,type1,p2,l1,nopc,nob/c,306500,4.99,0.602,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,ir,home,1U,22800.0,CIB,602,EXP,45-54,not_inst,75.12254902,south,direct,0,38.0,12.632976296995821
158010,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1560.0,CRIF,742,CIB,55-64,to_inst,69.92753623,central,direct,1,43.0,11.477308649967686
42539,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,4.625,0.7569,250.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6360.0,CRIF,505,EXP,35-44,to_inst,92.26618705,North,direct,0,42.0,12.45488784222084
94541,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,3.99,1.2537,3530.0,180.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,6720.0,CIB,781,CIB,55-64,to_inst,91.015625,central,direct,0,22.0,11.665655135642039
81126,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,546500,4.125,0.5214,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8040.0,CRIF,664,CIB,25-34,not_inst,87.02229299,south,direct,0,37.0,13.211291416423222
117323,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,366500,3.625,-0.0864,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,,CRIF,815,CIB,35-44,to_inst,83.67579909,North,direct,0,38.0,12.811756528818082
128639,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,4.5,0.9416,4272.5,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,9480.0,CIB,824,EXP,35-44,to_inst,78.36134454,North,direct,0,22.0,12.136191879981927
55400,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,4.25,0.4263,4722.4,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6060.0,CRIF,615,CIB,25-34,to_inst,77.57352941,North,direct,0,38.0,12.66508168011904
137258,2019,,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,9480.0,EQUI,699,EXP,35-44,to_inst,,south,direct,1,,12.838675982261055
163501,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,266500,4.5,1.0517,4436.74,240.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5880.0,CIB,860,CIB,45-54,to_inst,74.44134078,North,direct,0,42.0,12.493133274926212
165493,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,236500,4.875,0.511,1600.0,360.0,not_neg,int_only,not_lpsm,298000.0,sb,pr,home,1U,3120.0,CIB,596,CIB,35-44,not_inst,79.36241611,North,direct,0,43.0,12.373707715234994
129900,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,226500,3.875,1.0348,0.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,,CIB,787,EXP,45-54,to_inst,81.47482014,central,direct,0,,12.330504638906516
103647,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,356500,4.5,0.4219,1250.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8160.0,CRIF,553,EXP,25-34,to_inst,79.57589286,North,direct,0,38.0,12.784092323881643
37786,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,56500,3.875,1.503,2269.4,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2400.0,EXP,773,CIB,55-64,to_inst,30.05319149,central,direct,0,36.0,10.942013616092948
46857,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,166500,4.25,0.0113,2934.75,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2400.0,CIB,556,EXP,55-64,to_inst,76.37614679,south,direct,0,50.0,12.022756594390605
126217,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,3.75,0.0792,3792.5,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6840.0,CRIF,717,EXP,45-54,to_inst,58.70901639,North,direct,0,37.0,12.565497305532237
172485,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,3900.0,CIB,515,CIB,45-54,to_inst,50.98944591,North,direct,1,41.0,12.864889734328388
60527,2019,cf,Joint,nopre,type3,p4,l2,nopc,nob/c,536500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,776,EXP,25-34,not_inst,,south,direct,1,,13.192823704984052
166529,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,566500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,7260.0,EQUI,784,EXP,35-44,not_inst,,North,direct,1,,13.247234124673707
173102,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,4.375,0.2796,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,9420.0,CRIF,864,CIB,55-64,not_inst,68.71468927,North,direct,0,24.0,13.094994236104542
83057,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,4.5,0.3222,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,ir,home,1U,10920.0,EXP,774,CIB,45-54,not_inst,48.32589286,south,direct,0,38.0,12.285350445351659
134475,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.18,0.1071,210.5,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,10200.0,CIB,774,EXP,35-44,not_inst,86.45833333,North,direct,0,36.0,13.031346169595265
134707,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,15120.0,EQUI,661,EXP,25-34,to_inst,,North,direct,1,,12.022756594390605
56331,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,4.0,0.4034,3375.9,360.0,not_neg,not_int,not_lpsm,548000.0,sb,ir,home,1U,8220.0,CIB,835,CIB,45-54,not_inst,61.40510949,North,direct,0,49.0,12.726356399830706
157496,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,326500,3.99,0.124,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5880.0,CRIF,521,EXP,65-74,not_inst,72.87946429,North,direct,0,40.0,12.696188290481068
